id,user_id,credit_card_id,nickname,billing_cycle_day,is_default,has_annual_fee,created_at
f016acfe-49a1-5aeb-a8b1-e318e1150734,1be9138d-a5f1-51c2-861c-b25da2af1031,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,21,false,true,2024-08-25T14:29:07+00:00
9f27cf77-2309-523d-9857-dd3e78fc8691,c17babe7-cb9a-5f67-aa00-598dd48a5122,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,15,true,true,2026-05-24T14:29:07+00:00
ab4edc0f-8ddf-52fa-b602-b9e0cae5a082,25d5874a-84b0-5842-b2d0-579aad6224be,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,14,true,true,2026-01-14T14:29:07+00:00
125db2c2-4d7a-593c-9cdf-868d7e448c48,25d5874a-84b0-5842-b2d0-579aad6224be,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,23,false,true,2024-12-02T14:29:07+00:00
5046dde0-97b3-536b-9b50-b0ff1042334a,e4691b8f-2cfa-5f79-8fc9-213544ffa1ba,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,7,true,true,2024-03-09T14:29:07+00:00
2e2522f4-4a7a-5d45-9859-f490d2819c7d,d92f38ee-7adf-5652-8346-e8d4d41e15c8,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,9,true,true,2026-01-21T14:29:07+00:00
7264c4f1-b151-5c2b-8fe9-a59ffc8ad87c,bb1fe770-a9f1-59da-a2e2-dbf47bda4249,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,4,true,true,2026-03-02T14:29:07+00:00
70befc45-13b0-5681-b3fb-b1b7864e084a,960d3915-750c-5cd8-9531-6f0adfb16339,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,9,true,true,2025-02-28T14:29:07+00:00
5e6138b4-576d-5c9e-a7ab-240f4f60301d,960d3915-750c-5cd8-9531-6f0adfb16339,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,15,false,true,2025-12-22T14:29:07+00:00
d80b0b40-5cb5-5507-a9a6-ff83d0fa8f96,960d3915-750c-5cd8-9531-6f0adfb16339,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,27,false,true,2025-11-24T14:29:07+00:00
8dced6c8-6289-5b03-8938-d7ecc269397c,4cbd23f8-2b03-576d-a0b1-db91cea7fc44,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,2,true,true,2025-02-12T14:29:07+00:00
4ffdf861-7655-5137-a625-9ebfb3272dcc,6b0b0c83-2624-5900-894d-81917f772bb2,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,3,true,true,2024-12-04T14:29:07+00:00
5609e875-de8f-5829-af2f-955a38772dfb,5a057fcc-d31e-5fe8-9d4d-9dfda76611de,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,24,true,true,2025-06-28T14:29:07+00:00
1550210c-b036-529c-a57e-85a5fef7e7c4,da1e436e-0eaa-5bd4-8944-2401d95d6144,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,7,true,true,2025-02-16T14:29:07+00:00
56cfa6df-9024-5d00-bb6b-6953eb33201f,da1e436e-0eaa-5bd4-8944-2401d95d6144,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,12,false,true,2024-08-12T14:29:07+00:00
96c5a570-6c69-56aa-a0ce-122f5bb3ef42,da1e436e-0eaa-5bd4-8944-2401d95d6144,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,20,false,true,2025-12-29T14:29:07+00:00
d199554c-7a93-50ed-8018-b02facaed17e,ca26a6c9-91cc-5cb9-a770-051ba2044aa1,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,12,true,true,2024-09-20T14:29:07+00:00
941001fb-ff5d-5b21-a2df-0c59bcec3c7f,ca26a6c9-91cc-5cb9-a770-051ba2044aa1,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,15,false,true,2025-09-02T14:29:07+00:00
da8502ef-9587-571b-9e90-4d97b0e1e7d4,e63d9384-6def-5646-8794-d52bc37bd47f,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,2,true,true,2024-06-06T14:29:07+00:00
91baa101-1985-5425-966a-2d1122592053,e63d9384-6def-5646-8794-d52bc37bd47f,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,10,false,true,2024-08-13T14:29:07+00:00
579bda3a-059f-5d4f-a822-75d2f92e1782,e63d9384-6def-5646-8794-d52bc37bd47f,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,5,false,true,2024-08-29T14:29:07+00:00
86860a60-bdfe-5d79-9e86-0c43e9540e24,4cb4f602-b975-50b9-9370-3ad30f6a85b3,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,24,true,true,2025-02-09T14:29:07+00:00
959c81fc-909a-5dc0-97ec-504b4241da13,f540db99-902c-5047-b411-ee2d890d9ee7,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,14,true,true,2024-03-10T14:29:07+00:00
c7a28b1e-f8b4-5936-bba6-73d475d9d961,f540db99-902c-5047-b411-ee2d890d9ee7,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,25,false,true,2025-02-26T14:29:07+00:00
be96b3bf-437f-5d9a-9668-f988baacc14f,4568ed3d-e115-5c36-88ab-79e3438ca1ce,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,10,true,true,2024-02-16T14:29:07+00:00
1fff7bc6-1f67-5114-abc3-65f1150622aa,d81b0ddf-7a5e-5423-9394-b56b66f8ed11,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,20,true,true,2025-06-30T14:29:07+00:00
a39ffeb4-8e54-53c4-a0f6-3b633694f3a9,5adabfca-16c8-53e6-8c21-6e3c99630e38,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,24,true,true,2025-03-19T14:29:07+00:00
8cb9781f-a155-5f4c-b983-c35b66ded52e,91d4b6b1-d1cd-52ac-9db2-7053f384b4a6,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,6,true,true,2025-09-06T14:29:07+00:00
c50b1bca-4950-5200-bc4e-15fc2e1752a0,8c856326-a8a4-5d7b-b7b0-ac7586355848,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,20,true,true,2024-11-23T14:29:07+00:00
cd87cfc0-0db0-550d-8556-091fca040c83,bd0aaba7-c9f9-53e8-998c-87ebb9b7d4eb,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,19,true,true,2024-06-29T14:29:07+00:00
8f6169aa-6449-5bad-aa69-555862232fc9,bd0aaba7-c9f9-53e8-998c-87ebb9b7d4eb,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,2,false,true,2024-12-26T14:29:07+00:00
b350d188-1a91-5395-9c5e-efdbb7767325,d66899c3-5964-51b5-a9ed-3329cefdd5a3,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,21,true,true,2024-11-27T14:29:07+00:00
4e90aab0-6215-51b1-bfd1-ace348884d12,15e6909a-095c-5b5e-a9ec-040ce908fc6b,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,20,true,true,2025-03-18T14:29:07+00:00
6534768a-db3d-57f3-9167-79bd9b953b85,8e29d00e-bce7-5054-83ac-b6b9720c46f5,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,14,true,true,2026-03-14T14:29:07+00:00
5a221fc0-1c91-50d7-aecc-f61d0cef0353,8e29d00e-bce7-5054-83ac-b6b9720c46f5,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,24,false,true,2025-08-21T14:29:07+00:00
bbe662e3-0999-5177-b8cf-9941af10fab1,1e90ec75-493b-5c32-953f-74ab6888f4e6,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,28,true,true,2025-07-18T14:29:07+00:00
0b245374-23cb-524f-b31d-56b7244e5e66,48084956-a0fb-513f-bc0e-e7bfc71868be,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,2,true,true,2024-12-29T14:29:07+00:00
cd84ff52-8b46-5a40-975c-48c81f5f0e12,f4bc03b5-c4aa-5c39-bd19-064448d0b954,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,10,true,true,2024-11-24T14:29:07+00:00
e8c00128-4de3-5462-88ca-6e9562bcf934,f4bc03b5-c4aa-5c39-bd19-064448d0b954,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,23,false,true,2025-03-13T14:29:07+00:00
17962d02-85ee-567a-bfd9-4687bc36f70d,1cd58637-f290-5389-a102-fca25bab6fc7,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,17,true,true,2025-07-24T14:29:07+00:00
38bc0421-c4ea-5356-8b8e-30e9fc0454d2,d248fb80-a696-5b75-bcd6-807f278eb734,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,10,true,true,2025-06-26T14:29:07+00:00
343ee0fe-aafb-5519-9386-c50a0f449a41,d248fb80-a696-5b75-bcd6-807f278eb734,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,4,false,true,2024-02-14T14:29:07+00:00
2d996f96-3679-5a21-9456-b041a969267a,df94ecb4-5a92-5870-9a3d-ea7176feaeef,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,8,true,true,2025-05-10T14:29:07+00:00
91a5d870-e243-5b59-8ac4-6b31c1e93043,5e17383f-47f8-556a-a532-90d51146bf07,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,16,true,true,2025-01-31T14:29:07+00:00
e6910f37-df3e-5cca-a49d-943939889352,5e17383f-47f8-556a-a532-90d51146bf07,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,7,false,true,2026-05-18T14:29:07+00:00
aea8455a-08bd-522f-a656-1590e611d250,032d3011-0ca6-5444-9dfd-52f09217f855,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,8,true,true,2025-03-26T14:29:07+00:00
6f580200-e8b5-5671-a7db-33c555606b68,5fafcb5d-c6cd-5dbf-832e-b5aa90c731a5,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,27,true,true,2026-02-22T14:29:07+00:00
37f8112b-0517-5794-8543-f556ea2f0cf4,8522035b-b378-51b3-8e31-12aecb970ad6,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,25,true,true,2026-02-23T14:29:07+00:00
f45ae2ea-7cff-56b9-9afa-43de66f4eb2e,8522035b-b378-51b3-8e31-12aecb970ad6,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,28,false,true,2025-12-06T14:29:07+00:00
3add5d52-12c8-5eda-a271-b286b8745933,d4e61a0b-43e0-58d4-93e5-cbca532f34a9,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,25,true,true,2024-02-26T14:29:07+00:00
e6ccb6fb-1d21-5f5f-8e0f-e7dc673f364f,d4e61a0b-43e0-58d4-93e5-cbca532f34a9,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,18,false,true,2024-07-18T14:29:07+00:00
c6d44216-5c94-5a31-9028-8a864258d9bb,d4e61a0b-43e0-58d4-93e5-cbca532f34a9,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,27,false,true,2024-03-25T14:29:07+00:00
860ea79e-679e-5c6f-bc4b-72ae59f04801,26eab43b-a12d-5553-82a6-e97ad01d9705,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,24,true,true,2024-06-16T14:29:07+00:00
a7e8f60e-2620-594d-815d-b280540f11ce,6b24687c-a031-53ce-ae59-5dd116e2f455,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,5,true,true,2025-06-27T14:29:07+00:00
4769eddc-0d31-5cbd-90c7-1f69c138c3b0,3576f1af-e64d-5e61-b4f3-9ea7dd61719d,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,5,true,true,2024-08-13T14:29:07+00:00
9ba4f0e2-124e-5d83-9d7e-18d44815676d,de4797f0-e541-5f95-b30c-f40e2a6da740,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,26,true,true,2025-02-27T14:29:07+00:00
4d835000-b8a0-5c3e-aca5-3b7249649925,de4797f0-e541-5f95-b30c-f40e2a6da740,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,26,false,true,2024-03-04T14:29:07+00:00
5df4e0ac-210d-5d08-8fec-3acaaa3fb569,de4797f0-e541-5f95-b30c-f40e2a6da740,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,6,false,true,2024-06-24T14:29:07+00:00
19ac4d1b-5dc8-5099-bb08-8cf14d024225,06f242cb-95db-522e-8080-e71cd0544f5a,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,23,true,true,2025-10-15T14:29:07+00:00
e85d0ed0-c9bc-5198-9893-19568e40ef2d,984748dc-e933-553c-b0c5-6768fb383928,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,16,true,true,2024-09-24T14:29:07+00:00
029ec009-43be-5660-8755-57c3f58c8a4e,984748dc-e933-553c-b0c5-6768fb383928,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,13,false,true,2025-01-06T14:29:07+00:00
d41e0f9a-12af-5f68-8c3b-51282ea65031,3caf79a0-6d7b-5c8e-8089-d2a7c9ed0e27,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,13,true,true,2024-09-02T14:29:07+00:00
a2c256f1-f626-5203-b66c-d1b53fa809dc,3caf79a0-6d7b-5c8e-8089-d2a7c9ed0e27,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,8,false,true,2025-12-12T14:29:07+00:00
e5c491d2-df1e-550f-b4fa-b570976b4d2f,08cc1f9f-98ff-50a4-83a7-a03364160e75,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,2,true,true,2025-05-14T14:29:07+00:00
287121b2-7c24-5791-b612-22323cf8bc85,08cc1f9f-98ff-50a4-83a7-a03364160e75,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,7,false,true,2024-11-02T14:29:07+00:00
a775ca91-f11d-56a2-b978-a6b5d12da329,cf0b98c5-6db2-59ef-8db4-244fcc441777,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,16,true,true,2025-11-11T14:29:07+00:00
11b97f56-1a32-5fe0-af42-763605aedab0,cf0b98c5-6db2-59ef-8db4-244fcc441777,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,16,false,true,2024-07-25T14:29:07+00:00
95e6438d-ea1a-533e-82bc-1b190cf15013,70d11595-9231-53c0-9b89-0250952d1c1f,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,13,true,true,2025-11-28T14:29:07+00:00
fe775c87-452b-55c4-9b43-032b72e232e8,19e68616-b546-57cf-8d18-8b0a6ef0901c,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,8,true,true,2025-05-08T14:29:07+00:00
9f88d7ed-9fac-51ee-bc57-8b684abb9fe1,19e68616-b546-57cf-8d18-8b0a6ef0901c,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,17,false,true,2025-01-13T14:29:07+00:00
74c61c12-a1b7-5d30-b417-915b83d7e7fd,b40ac064-2bbd-5424-8cb9-72d0d63f31ed,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,14,true,true,2026-01-17T14:29:07+00:00
29fad01f-3509-547f-89a9-45d50d9b15f3,b40ac064-2bbd-5424-8cb9-72d0d63f31ed,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,4,false,true,2025-10-04T14:29:07+00:00
b701dd5e-75f9-5372-b075-11bb768f0d88,37d93fc2-db44-52db-a1b9-c09fb040f4d9,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,27,true,true,2025-05-31T14:29:07+00:00
162dfac5-701e-5eef-8464-8ce8cb191a97,cc0c2f88-f82c-56d1-8445-9f3b0d16544d,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,14,true,true,2025-12-08T14:29:07+00:00
5b5b8492-bf5d-5a38-ac2d-05b30ba7d583,c9522717-397e-51eb-8814-44e1f5e152de,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,13,true,true,2025-07-06T14:29:07+00:00
380c967c-5448-5369-bc41-db8fa062c5f9,8d1e0a35-028e-59cb-ad28-121bdf88342e,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,17,true,true,2025-11-29T14:29:07+00:00
8bec8856-fd2e-55a4-8983-050623ba1ce1,8d1e0a35-028e-59cb-ad28-121bdf88342e,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,14,false,true,2024-12-31T14:29:07+00:00
29b5eb47-d5b1-5c09-beed-1ed79d3a16e0,52b1f295-9038-5ba8-9fd7-5f2b2e98570c,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,16,true,true,2025-04-17T14:29:07+00:00
e9a37703-9f0e-58b4-a7e9-77e07df12105,f4b2311f-ffd6-5263-9369-a118c4526238,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,25,true,true,2025-12-15T14:29:07+00:00
1f4c171c-c1c3-5c4f-ac16-62ad44970b95,f4b2311f-ffd6-5263-9369-a118c4526238,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,3,false,true,2024-08-15T14:29:07+00:00
71fbc006-6fe7-57fa-afc1-514861174e35,f4b2311f-ffd6-5263-9369-a118c4526238,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,8,false,true,2025-12-13T14:29:07+00:00
318fb90e-d241-5311-a732-ffe986636e86,3f4f61ae-dd84-577d-91f2-109c1463f380,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,9,true,true,2024-09-10T14:29:07+00:00
47a55506-4861-5c6a-8042-0580430d8b62,e81c9e5a-8ea7-5f84-8134-dc325ac6c073,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,18,true,true,2024-12-04T14:29:07+00:00
a74a14ef-4a20-531d-88d5-bffba613bf04,e81c9e5a-8ea7-5f84-8134-dc325ac6c073,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,23,false,true,2025-12-07T14:29:07+00:00
0dbec03e-23d4-5676-8177-5491783b0d62,5392eb47-3d31-53c8-b49f-15f2ca569e03,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,4,true,true,2024-02-21T14:29:07+00:00
732ebf2b-28d9-5235-bfae-8ac21cdb66c9,0d39b4fc-bdd4-57d1-bf52-95e5e18b7593,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,21,true,true,2025-03-01T14:29:07+00:00
a25e50d6-07d9-5f39-bc9d-c504e7c0cbed,8fe41580-79b8-5b92-a7a4-fdfebfaa18a0,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,11,true,true,2024-01-19T14:29:07+00:00
7f0b7e79-e5a4-51c2-af05-72d7046b12b0,df62221f-973f-531c-a3f7-88a896678668,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,22,true,true,2025-02-02T14:29:07+00:00
7468ed1a-0a41-57ec-987f-12414a3b077c,df62221f-973f-531c-a3f7-88a896678668,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,10,false,true,2026-05-17T14:29:07+00:00
e0bcdcb8-1b6c-59fd-b897-f9d43e91c4bf,908d5cc8-3588-54d1-8f33-66a3251c8849,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,11,true,true,2025-11-14T14:29:07+00:00
f877ae93-5d8d-57eb-84e7-1824830efb01,82836bb2-bdc1-5bcf-a37a-e04238d5c01d,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,7,true,true,2024-07-03T14:29:07+00:00
3a708cb8-5aa6-5ac9-855c-51c5e86fbaeb,1ad77a4a-1f82-5e6b-8b2f-fd5cbfd0b24e,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,12,true,true,2025-03-31T14:29:07+00:00
6869ede4-024b-5fc0-b9ee-c9758325ea08,8d125992-56c6-5860-a7b1-1e9d919a9fd4,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,14,true,true,2025-07-03T14:29:07+00:00
f5e044f2-e6e4-5bdd-b7df-5097cccff428,8d125992-56c6-5860-a7b1-1e9d919a9fd4,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,26,false,true,2024-09-27T14:29:07+00:00
c2c959d5-1147-54ce-a038-41d475f4b3c7,1f28e166-6849-5d00-af3f-1d05a4421965,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,4,true,true,2024-05-17T14:29:07+00:00
00ce3aac-69a9-5a2c-9949-8145527ab9d3,c36bf9dc-d979-5ffe-9974-0a43e5ed4f98,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,4,true,true,2025-01-23T14:29:07+00:00
4c2a4dbc-a5f5-5078-a2d6-efa0c6a1c3d9,7d5562c1-9a82-5dd5-986e-58c85bac9e74,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,22,true,true,2024-11-27T14:29:07+00:00
dacb9da1-27a1-5443-85ed-f671301577e2,7d5562c1-9a82-5dd5-986e-58c85bac9e74,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,8,false,true,2024-09-23T14:29:07+00:00
1367144f-b04b-5a9d-ade0-8840db5b0f61,7d5562c1-9a82-5dd5-986e-58c85bac9e74,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,28,false,true,2026-03-08T14:29:07+00:00
1e9f09e3-21e6-58cc-a0f0-e64a8e3c6feb,65654a9a-d18e-5141-83f5-edc602ecc1cb,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,23,true,true,2024-11-24T14:29:07+00:00
32fdaa66-b680-5926-8c0d-a3f60ce25494,9137ffaa-7195-5b19-831b-9285f9690ac1,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,6,true,true,2024-07-30T14:29:07+00:00
549836bc-b7a8-5702-8b85-86714bca4233,9137ffaa-7195-5b19-831b-9285f9690ac1,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,12,false,true,2024-08-10T14:29:07+00:00
7f18b93a-3cec-51fe-9adf-865f8a7b372d,ed92eccf-e5e3-524b-a56c-226487337989,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,10,true,true,2025-09-05T14:29:07+00:00
31f1399c-572a-59ae-b350-d1666ed4ee82,2bb9f16a-0b28-5add-a5a9-e9dc2048e548,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,27,true,true,2025-01-14T14:29:07+00:00
026d9218-2a77-5f22-b9b0-76592f059e18,2bb9f16a-0b28-5add-a5a9-e9dc2048e548,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,13,false,true,2024-05-21T14:29:07+00:00
99a75b2c-9228-56da-8c86-b22d8fd6a780,4144b7b4-dd44-5cb0-9e4c-cd12bf362c23,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,16,true,true,2025-01-24T14:29:07+00:00
0580a777-c344-5e68-857e-5c03a61a42c2,b5f57787-817e-55d7-b2fd-3c06d32a6fb0,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,28,true,true,2024-10-27T14:29:07+00:00
25178bb7-14cc-565a-b060-546bcb930fa6,244294b4-2872-576c-b2f9-8d17ffeeb4a5,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,14,true,true,2026-05-16T14:29:07+00:00
a6e16552-11c1-56d1-b859-defdcac9e058,244294b4-2872-576c-b2f9-8d17ffeeb4a5,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,22,false,true,2025-12-15T14:29:07+00:00
4a5b2942-45f2-5957-b624-8c5d38a7eba8,4ac1ed84-c6c2-57f6-85a5-5ce476f5f658,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,18,true,true,2025-01-24T14:29:07+00:00
8630198e-acea-5e40-8f23-38edcba1107f,101fc0d4-6c89-5f52-8aa2-cb5232f3b7e6,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,23,true,true,2025-06-08T14:29:07+00:00
2244f56b-a188-53f7-90c9-14286f12cfbe,d68c4f79-614a-522e-9b23-43aa2d094a8f,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,16,true,true,2026-03-16T14:29:07+00:00
564dbb28-f676-5f4f-90f0-971e61f458f0,05d49ddf-be26-57d4-b714-17d110b45899,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,26,true,true,2025-11-14T14:29:07+00:00
721cfbf0-2108-5a4d-a8cd-bd00627512c9,3b055942-187f-5248-9eb6-91b6e5355b4f,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,21,true,true,2025-04-21T14:29:07+00:00
08b8010c-f45f-5488-a75a-0c1179285d16,e2102515-f3a4-52df-a40f-4cf18172995c,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,13,true,true,2024-01-30T14:29:07+00:00
27dccff0-18fe-509d-ac18-e6f8c9092d78,5a6f9417-1560-5fdc-9f18-201ebb765d59,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,22,true,true,2024-04-22T14:29:07+00:00
2d547605-eb15-5417-b6d5-723be7ee1a86,7fe98841-0fb4-59fc-947c-5c3719d1072e,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,13,true,true,2024-05-09T14:29:07+00:00
5e59ebb1-5378-5b4d-ac3d-80ad3a6b3cfb,7fe98841-0fb4-59fc-947c-5c3719d1072e,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,27,false,true,2025-12-29T14:29:07+00:00
053d99d2-bba3-5862-bcfa-bbecb0a7a210,656757ee-ab4b-50a4-bfa2-f9a246e08b4e,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,19,true,true,2026-04-12T14:29:07+00:00
c3d9710b-6997-508c-a62b-3044696c5818,656757ee-ab4b-50a4-bfa2-f9a246e08b4e,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,7,false,true,2024-02-29T14:29:07+00:00
fe4f854d-d08a-558d-b659-a608d4705d45,4c41c809-17f9-57d8-8574-0cf3e7a9c8fe,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,13,true,true,2024-11-22T14:29:07+00:00
e6345e20-7be8-5d8e-848e-5da8fc90fd79,4c41c809-17f9-57d8-8574-0cf3e7a9c8fe,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,20,false,true,2025-02-24T14:29:07+00:00
28c96f32-b3c8-503e-b9b0-9b4ccd3377f8,47eaac89-93d2-5218-b39a-ca3070a02d4b,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,7,true,true,2025-05-25T14:29:07+00:00
f65c3864-29fd-5bea-9928-2557de509f61,47eaac89-93d2-5218-b39a-ca3070a02d4b,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,20,false,true,2024-09-18T14:29:07+00:00
24ab7eab-51fb-5cd1-89f4-370254892b51,01887f3c-c37f-5f85-8ae5-67ae3bce41e0,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,17,true,true,2025-06-15T14:29:07+00:00
0f1a64f0-9082-5827-b7d2-2dba16b1b498,01887f3c-c37f-5f85-8ae5-67ae3bce41e0,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,14,false,true,2024-04-18T14:29:07+00:00
