code,description,category,is_active,valid_payment,created_at,updated_at
5533,Automotive Parts and Accessories Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5541,Service Stations (With or Without Ancillary Services),Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5542,"Fuel Dispenser, Automated",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5551,Boat Dealers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5561,"Camper Dealers, Recreational and Utility Trailers",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5571,Motorcycle Shops and Dealers,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5592,Motor Home Dealers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5598,Snowmobile Dealers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5599,"Miscellaneous Automotive, Aircraft, and Farm Equipment Dealers–Not Elsewhere Classified",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5611,Men’s and Boys’ Clothing and Accessories Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5621,Women’s Ready to Wear Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5631,Women’s Accessory and Specialty Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5641,Children’s and Infants’ Wear Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5651,Family Clothing Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5655,"Sports Apparel, and Riding Apparel Stores",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5661,Shoe Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5681,Furriers and Fur Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5691,Men’s and Women’s Clothing Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5697,"Alterations, Mending, Seamstresses, Tailors",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5698,Wig and Toupee Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5699,Accessory and Apparel Stores–Miscellaneous,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5712,"Equipment, Furniture and Home Furnishings Stores (except Appliances)",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5713,Floor Covering Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5714,"Drapery, Upholstery and Window Coverings Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5718,"Fireplace, Fireplace Screens and Accessories Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5719,Miscellaneous House Furnishing Specialty Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5722,Household Appliance Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5732,Electronics Sales,Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5733,"Music Stores–Musical Instruments, Pianos and Sheet Music",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5734,Computer Software Stores,Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5735,Record Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5811,Caterers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5812,Eating Places and Restaurants,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5813,"Bars, Cocktail Lounges, Discotheques, Nightclubs and Taverns–Drinking Places (Alcoholic Beverages)",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5814,Fast Food Restaurants,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5815,"Digital Goods: Books, Movies, Music",Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5816,Digital Goods: Games,Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5817,Digital Goods: Applications (Excludes Games),Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5818,Digital Goods: Large Digital Goods Merchant (V); Digital Goods: Multi-Category (M),Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5912,Drug Stores and Pharmacies,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5921,"Package Stores–Beer, Wine and Liquor",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5931,"Second Hand Stores, Used Merchandise Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5932,"Antique Shops–Sales, Repairs and Restoration Services",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5933,Pawn Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5935,Wrecking and Salvage Yards,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5937,Antique Reproduction Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5940,Bicycle Shops–Sales and Service,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5941,Sporting Goods Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5942,Book Stores,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5943,"Office, School Supply and Stationery Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5944,"Clock, Jewelry, Watch and Silverware Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5945,"Game, Toy and Hobby Shops",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5946,Camera and Photographic Supply Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5947,"Card, Gift, Novelty and Souvenir Shops",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5948,Leather Goods and Luggage Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5949,"Fabric, Needlework, Piece Goods and Sewing Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5950,Crystal and Glassware Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5960,Direct Marketing Insurance Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5961,Mail Order Houses Including Catalog Order Stores,Retail outlet services,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5962,Direct Marketing–Travel Related Arrangement Services,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5963,Door-to-Door Sales,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5964,Direct Marketing–Catalog Merchants,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5965,Direct Marketing–Combination Catalog and Retail Merchant,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5966,Direct Marketing–Outbound Telemarketing Merchants,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5967,Direct Marketing–Inbound Telemarketing Merchants,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5968,Direct Marketing–Continuity/Subscription Merchants,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5969,Direct Marketing–Other Direct Marketers–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5970,"Artist Supply Stores, Craft Shops",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5971,Art Dealers and Galleries,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5972,Stamp and Coin Stores–Philatelic and Numismatic Supplies,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5973,Religious Goods Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5974,Rubber Stamp Store,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5975,"Hearing Aids–Sales, Service, Supply Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5976,Orthopedic Goods–Artificial Limb Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5977,Cosmetic Stores,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5978,"Typewriter Stores–Rentals, Sales, Service",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5983,"Fuel Dealers–Coal, Fuel Oil, Liquefied Petroleum, Wood",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5992,Florists,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5993,Cigar Stores and Stands,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5994,News Dealers and Newsstands,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5995,"Pet Shops, Pet Food and Supplies",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5996,Swimming Pools–Sales and Supplies,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5997,Electric Razor Stores–Sales and Service,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5998,Tent and Awning Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5999,Miscellaneous and Specialty Retail Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6010,Member Financial Institution–Manual Cash Disbursements,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6011,Member Financial Institution–Automated Cash Disbursements,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6012,Member Financial Institution–Merchandise And Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6050,Quasi Cash–Member Financial Institution,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6051,Quasi Cash–Merchant,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6211,Securities–Brokers and Dealers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6236,Aero Servicio Carabobo,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6300,"Insurance Sales, Underwriting and Premiums",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6381,Insurance–Premiums,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6513,Real Estate Agents and Managers–Rentals,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6529,Remote Stored Value Load — Member Financial Institution,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6530,Remove Stored Value Load — Merchant,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6535,Value Purchase–Member Financial Institution,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6536,MoneySend Intracountry,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6537,MoneySend Intercountry,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6538,MoneySend Funding,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6539,Funding Transaction (Excluding MoneySend),Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6540,POI (Point of Interaction) Funding Transactions (Excluding MoneySend),Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6611,Overpayments,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
6760,Savings Bonds,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7011,"Lodging–Hotels, Motels, Resorts–not elsewhere classified",Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7012,Timeshares,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7032,Sporting and Recreational Camps,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7033,Campgrounds and Trailer Parks,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7210,"Cleaning, Garment and Laundry Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7211,Laundry Services–Family and Commercial,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7216,Dry Cleaners,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7217,Carpet and Upholstery Cleaning,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7221,Photographic Studios,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7230,Barber and Beauty Shops,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7251,"Hat Cleaning Shops, Shoe Repair Shops, Shoe Shine Parlors",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7261,Funeral Service and Crematories,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7273,Dating Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7276,Tax Preparation Service,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7277,"Debt, Marriage, Personal–Counseling Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7278,"Buying/Shopping Clubs, Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7280,Hospital Patient-Personal Funds Withdrawal,Professional services and membership organizations,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7295,Babysitting Services,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7296,"Clothing Rental–Costumes, Uniforms and Formal Wear",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7297,Massage Parlors,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7298,Health and Beauty Spas,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7299,Other Services–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7311,Advertising Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7321,Consumer Credit Reporting Agencies,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7332,Blueprinting and Photocopying Services,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7333,"Commercial Art, Graphics, Photography",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7338,"Quick Copy, Reproduction and Blueprinting Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7339,Stenographic and Secretarial Support Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7342,Exterminating and Disinfecting Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7349,"Cleaning and Maintenance, Janitorial Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7361,Employment Agencies and Temporary Help Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7372,"Computer Programming, Data Processing and Integrated System Design Services",Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7375,Information Retrieval Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7379,"Computer Maintenance, Repair And Services–Not Elsewhere Classified",Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7392,"Consulting, Management and Public Relations Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7393,"Detective Agencies, Protective Agencies, Security Services including Armored Cars, Guard Dogs",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7394,"Equipment Rental and Leasing Services, Furniture Rental, Tool Rental",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7395,"Photo Developing, Photofinishing Laboratories",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7399,Business Services Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7512,Automobile Rental Agency–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7513,Truck Rental,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7519,Motor Home and Recreational Vehicle Rental,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7523,Automobile Parking Lots and Garages,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7524,Express Payment Service Merchants–Parking Lots and Garages,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7531,Automotive Body Repair Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7534,Tire Retreading and Repair Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7535,Automotive Paint Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7538,Automotive Service Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7542,Car Washes,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7549,Towing Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7622,Electronic Repair Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7623,Air Conditioning and Refrigeration Repair Shops,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7629,"Appliance Repair Shops, Electrical and Small",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7631,"Clock, Jewelry and Watch Repair Shops",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7641,"Furniture–Reupholstery, Repair and Refinishing",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7692,Welding Repair,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7699,Miscellaneous Repair Shops and Related Services,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7800,Government Owned Lottery,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7801,Government-Licensed Casinos (Online or Internet Gambling),Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7802,Government-Licensed Horse/Dog Racing,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7829,Motion Picture and Video Tape Production and Distribution,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7832,Motion Picture Theaters,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7833,Express Payment Service — Motion Picture Theater,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7841,DVD/Video Tape Rental Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7911,"Dance Halls, Schools and Studios",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7922,"Theatrical Producers (Except Motion Pictures), Ticket Agencies",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7929,"Bands, Orchestras and Miscellaneous Entertainers– Not Elsewhere Classified",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7932,Pool and Billiard Establishments,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7933,Bowling Alleys,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7941,"Athletic Fields, Commercial Sports, Professional Sports Clubs, Sports Promoters",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7991,Tourist Attractions and Exhibits,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7992,"Golf Courses, Public",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7993,Video Amusement Game Supplies,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7994,Video Game Arcades and Establishments,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7995,"Betting (Sportsbook, fantasy, social gaming; when regulated and not covered by other MCCs) (D)",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7996,"Amusement Parks, Carnivals, Circuses, Carnivals, Fortune Tellers",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7997,"Clubs–Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7998,"Aquariums, Dolphinariums, Zoos and Seaquariums",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
7999,Recreation Services–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8011,Doctors–not elsewhere classified,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8021,Dentists and Orthodontists,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8031,Osteopathic Physicians,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8041,Chiropractors,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8042,Optometrists and Ophthalmologists,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8043,"Opticians, Optical Goods and Eyeglasses",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8044,Optical Goods and Eyeglasses,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8049,"Chiropodists, Podiatrists",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8050,Nursing and Personal Care Facilities,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8062,Hospitals,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8071,Dental and Medical Laboratories,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8099,"Health Practitioners, Medical Services–Not Elsewhere Classified",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8111,"Attorneys, Legal Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8211,"Schools, Elementary and Secondary",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8220,"Colleges, Universities, Professional Schools and Junior Colleges",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8241,"Schools, Correspondence",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8244,"Schools, Business and Secretarial",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8249,"Schools, Trade and Vocational",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8299,Schools And Educational Services–Not Elsewhere Classified,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8351,Child Care Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
